,Class,Intensity,Lipid,Parent_Ion,Product_Ion,Sample_ID,Transition
2053,,24260.88173675537,,828.6,653.5,11282023_FAD185_M4_WT_cortex_O3on_01,828.6 -> 653.5
2054,,24192.581699371334,,830.6,655.5,11282023_FAD185_M4_WT_cortex_O3on_01,830.6 -> 655.5
2055,,24331.40172958374,,832.7,615.5,11282023_FAD185_M4_WT_cortex_O3on_01,832.7 -> 615.5
2056,,24312.34174346924,,832.7,657.6,11282023_FAD185_M4_WT_cortex_O3on_01,832.7 -> 657.6
2057,,24337.101737976074,,834.7,617.5,11282023_FAD185_M4_WT_cortex_O3on_01,834.7 -> 617.5
2058,,24339.54172897339,,840.8,623.6,11282023_FAD185_M4_WT_cortex_O3on_01,840.8 -> 623.6
2059,,24180.841732025143,,840.8,651.6,11282023_FAD185_M4_WT_cortex_O3on_01,840.8 -> 651.6
2060,,24214.46171569824,,840.8,651.6,11282023_FAD185_M4_WT_cortex_O3on_01,840.8 -> 651.6
2061,,24381.96169662476,,842.7,625.5,11282023_FAD185_M4_WT_cortex_O3on_01,842.7 -> 625.5
2062,,24271.121726989742,,842.7,653.5,11282023_FAD185_M4_WT_cortex_O3on_01,842.7 -> 653.5
2063,,24277.62173461914,,844.7,627.5,11282023_FAD185_M4_WT_cortex_O3on_01,844.7 -> 627.5
2064,,24323.721759796143,,844.7,655.5,11282023_FAD185_M4_WT_cortex_O3on_01,844.7 -> 655.5
2065,,24258.6817817688,,846.7,629.5,11282023_FAD185_M4_WT_cortex_O3on_01,846.7 -> 629.5
2066,TAG,98891.36727905272,[TG(50:3)]_FA18:1,846.8,547.5,11282023_FAD185_M4_WT_cortex_O3on_01,846.8 -> 547.5
2067,,24773.401767730717,,846.8,657.6,11282023_FAD185_M4_WT_cortex_O3on_01,846.8 -> 657.6
2068,,24435.20175552368,,848.7,631.5,11282023_FAD185_M4_WT_cortex_O3on_01,848.7 -> 631.5
2069,,24208.721729278564,,850.8,633.6,11282023_FAD185_M4_WT_cortex_O3on_01,850.8 -> 633.6
2070,TAG,47432.48335266113,[TG(51:6)]_FA16:1,854.7,583.4,11282023_FAD185_M4_WT_cortex_O3on_01,854.7 -> 583.4
2071,TAG,24658.821758270264,"[TG(52:7),TG(51:0)]_FA18:1",866.8,567.5,11282023_FAD185_M4_WT_cortex_O3on_01,866.8 -> 567.5
2072,TAG,30092.84214401245,[TG(52:6)]_FA18:2,868.8,571.5,11282023_FAD185_M4_WT_cortex_O3on_01,868.8 -> 571.5
2073,,24256.661750793457,,868.8,651.6,11282023_FAD185_M4_WT_cortex_O3on_01,868.8 -> 651.6
2074,,24354.541721343998,,870.7,653.5,11282023_FAD185_M4_WT_cortex_O3on_01,870.7 -> 653.5
2075,TAG,64246.98380279541,[TG(52:5)]_FA16:1,870.8,599.5,11282023_FAD185_M4_WT_cortex_O3on_01,870.8 -> 599.5
2076,,24165.78173828125,,872.7,655.5,11282023_FAD185_M4_WT_cortex_O3on_01,872.7 -> 655.5
2077,,24201.401741027832,,874.8,657.6,11282023_FAD185_M4_WT_cortex_O3on_01,874.8 -> 657.6
2078,TAG,24242.121730804443,[TG(53:6)]_FA18:1,882.8,583.5,11282023_FAD185_M4_WT_cortex_O3on_01,882.8 -> 583.5
2079,TAG,35993.88268661499,[TG(54:6)]_FA18:1,896.8,597.5,11282023_FAD185_M4_WT_cortex_O3on_01,896.8 -> 597.5
2080,TAG,153325.96922683716,[TG(54:5)]_FA18:1,898.8,599.5,11282023_FAD185_M4_WT_cortex_O3on_01,898.8 -> 599.5
2081,TAG,540442.0717353821,"[TG(55:11),TG(54:4)]_FA18:1",900.8,601.5,11282023_FAD185_M4_WT_cortex_O3on_01,900.8 -> 601.5
2082,TAG,26687.561939239506,"[TG(55:11),TG(54:4)]_FA16:1",900.8,629.5,11282023_FAD185_M4_WT_cortex_O3on_01,900.8 -> 629.5
2083,TAG,596492.8203582764,"[TG(55:10),TG(54:3)]_FA18:1",902.8,603.5,11282023_FAD185_M4_WT_cortex_O3on_01,902.8 -> 603.5
2084,TAG,119217.92778396606,"[TG(55:9),TG(54:2)]_FA18:1",904.8,605.5,11282023_FAD185_M4_WT_cortex_O3on_01,904.8 -> 605.5
2085,TAG,29943.642112731934,"[TG(55:8),TG(54:1)]_FA18:1",906.8,607.5,11282023_FAD185_M4_WT_cortex_O3on_01,906.8 -> 607.5
2086,TAG,24190.721767425537,"[TG(55:7),TG(54:0)]_FA16:1",908.9,637.6,11282023_FAD185_M4_WT_cortex_O3on_01,908.9 -> 637.6
2087,TAG,26907.34196472168,"[TG(56:11),TG(55:4)]_FA18:1",914.8,615.5,11282023_FAD185_M4_WT_cortex_O3on_01,914.8 -> 615.5
2088,TAG,27902.50203704834,"[TG(56:10),TG(55:3)]_FA18:1",916.8,617.5,11282023_FAD185_M4_WT_cortex_O3on_01,916.8 -> 617.5
2089,TAG,26106.761920928955,"[TG(56:7),TG(55:0)]_FA18:1",922.9,623.6,11282023_FAD185_M4_WT_cortex_O3on_01,922.9 -> 623.6
2090,TAG,24651.70178222656,"[TG(56:7),TG(55:0)]_FA16:1",922.9,651.6,11282023_FAD185_M4_WT_cortex_O3on_01,922.9 -> 651.6
2091,TAG,26290.78189849853,[TG(56:6)]_FA18:1,924.8,625.5,11282023_FAD185_M4_WT_cortex_O3on_01,924.8 -> 625.5
2092,TAG,27058.661922454838,"[TG(57:12),TG(56:5)]_FA18:1",926.8,627.5,11282023_FAD185_M4_WT_cortex_O3on_01,926.8 -> 627.5
2093,TAG,29911.581993103027,"[TG(57:11),TG(56:4)]_FA18:1",928.8,629.5,11282023_FAD185_M4_WT_cortex_O3on_01,928.8 -> 629.5
2094,TAG,25591.10181427002,"[TG(57:10),TG(56:3)]_FA18:1",930.6,631.5,11282023_FAD185_M4_WT_cortex_O3on_01,930.6 -> 631.5
2095,TAG,28205.542106628414,"[TG(57:9),TG(56:2)]_FA18:1",932.9,633.6,11282023_FAD185_M4_WT_cortex_O3on_01,932.9 -> 633.6
2096,TAG,24388.241733551025,"[TG(58:7),TG(57:0)]_FA18:1",950.9,651.6,11282023_FAD185_M4_WT_cortex_O3on_01,950.9 -> 651.6
2097,TAG,24209.761699676517,"[TG(59:13),TG(58:6)]_FA18:1",952.8,653.5,11282023_FAD185_M4_WT_cortex_O3on_01,952.8 -> 653.5
2098,TAG,24354.721755981445,"[TG(59:12),TG(58:5)]_FA18:1",954.8,655.5,11282023_FAD185_M4_WT_cortex_O3on_01,954.8 -> 655.5
2099,TAG,24636.26173400879,"[TG(59:11),TG(58:4)]_FA18:1",956.9,657.6,11282023_FAD185_M4_WT_cortex_O3on_01,956.9 -> 657.6
2100,,24753.16176605225,,584.4,437.3,11282023_FAD185_M4_WT_dienc_O3on_01,584.4 -> 437.3
2101,,24283.74174880981,,612.4,437.3,11282023_FAD185_M4_WT_dienc_O3on_01,612.4 -> 437.3
2102,,24979.541835784912,,622.5,503.4,11282023_FAD185_M4_WT_dienc_O3on_01,622.5 -> 503.4
2103,,24484.30178451538,,624.5,505.4,11282023_FAD185_M4_WT_dienc_O3on_01,624.5 -> 505.4
2104,,24925.54177093506,,626.5,437.3,11282023_FAD185_M4_WT_dienc_O3on_01,626.5 -> 437.3
2105,,24828.98177719116,,650.5,503.4,11282023_FAD185_M4_WT_dienc_O3on_01,650.5 -> 503.4
2106,,24461.24174880981,,652.5,505.4,11282023_FAD185_M4_WT_dienc_O3on_01,652.5 -> 505.4
2107,,24250.621726989742,,654.5,437.3,11282023_FAD185_M4_WT_dienc_O3on_01,654.5 -> 437.3
2108,,24422.621746063232,,664.6,503.4,11282023_FAD185_M4_WT_dienc_O3on_01,664.6 -> 503.4
2109,,24267.56169891357,,666.6,505.4,11282023_FAD185_M4_WT_dienc_O3on_01,666.6 -> 505.4
2110,,24405.561763763428,,692.6,503.4,11282023_FAD185_M4_WT_dienc_O3on_01,692.6 -> 503.4
2111,,25765.20179367065,,694.6,505.4,11282023_FAD185_M4_WT_dienc_O3on_01,694.6 -> 505.4
2112,,24855.381755828857,,694.6,547.5,11282023_FAD185_M4_WT_dienc_O3on_01,694.6 -> 547.5
2113,,24285.34174346924,,702.5,583.4,11282023_FAD185_M4_WT_dienc_O3on_01,702.5 -> 583.4
2114,,24361.92176437378,,714.6,567.5,11282023_FAD185_M4_WT_dienc_O3on_01,714.6 -> 567.5
2115,,24299.76177597046,,716.6,571.5,11282023_FAD185_M4_WT_dienc_O3on_01,716.6 -> 571.5
2116,,24307.48178482056,,718.6,599.5,11282023_FAD185_M4_WT_dienc_O3on_01,718.6 -> 599.5
2117,,24915.60177230835,,722.7,547.5,11282023_FAD185_M4_WT_dienc_O3on_01,722.7 -> 547.5
2118,,24618.60178756714,,730.5,583.4,11282023_FAD185_M4_WT_dienc_O3on_01,730.5 -> 583.4
2119,,24858.741771698,,730.6,583.5,11282023_FAD185_M4_WT_dienc_O3on_01,730.6 -> 583.5
2120,TAG | DAG,27862.18204498291,"[TG(42:2)]_FA18:1 | DG(44:9),DG(43:2)_C18:1",736.6,437.3,11282023_FAD185_M4_WT_dienc_O3on_01,736.6 -> 437.3
2121,,63857.10474395752,,736.7,547.5,11282023_FAD185_M4_WT_dienc_O3on_01,736.7 -> 547.5
2122,,24451.241760253903,,742.6,567.5,11282023_FAD185_M4_WT_dienc_O3on_01,742.6 -> 567.5
2123,,24242.62174224853,,744.6,571.5,11282023_FAD185_M4_WT_dienc_O3on_01,744.6 -> 571.5
2124,,24258.38179397583,,744.6,583.4,11282023_FAD185_M4_WT_dienc_O3on_01,744.6 -> 583.4
2125,,24169.58168792725,,744.6,597.5,11282023_FAD185_M4_WT_dienc_O3on_01,744.6 -> 597.5
2126,,26631.20189666748,,746.6,599.5,11282023_FAD185_M4_WT_dienc_O3on_01,746.6 -> 599.5
2127,,27288.141925811768,,746.6,599.5,11282023_FAD185_M4_WT_dienc_O3on_01,746.6 -> 599.5
2128,,24639.781826019287,,748.6,601.5,11282023_FAD185_M4_WT_dienc_O3on_01,748.6 -> 601.5
2129,,24563.90175628662,,748.6,629.5,11282023_FAD185_M4_WT_dienc_O3on_01,748.6 -> 629.5
2130,,24200.06179046631,,750.6,603.5,11282023_FAD185_M4_WT_dienc_O3on_01,750.6 -> 603.5
2131,,24334.481746673584,,752.6,605.5,11282023_FAD185_M4_WT_dienc_O3on_01,752.6 -> 605.5
2132,,24304.781761169437,,754.6,607.5,11282023_FAD185_M4_WT_dienc_O3on_01,754.6 -> 607.5
2133,,24494.98179626465,,756.7,567.5,11282023_FAD185_M4_WT_dienc_O3on_01,756.7 -> 567.5
2134,,27918.10189819336,,756.7,637.6,11282023_FAD185_M4_WT_dienc_O3on_01,756.7 -> 637.6
2135,,24135.561779022217,,758.6,583.5,11282023_FAD185_M4_WT_dienc_O3on_01,758.6 -> 583.5
2136,,24401.701732635494,,758.7,571.5,11282023_FAD185_M4_WT_dienc_O3on_01,758.7 -> 571.5
2137,,25094.20180130005,,760.7,599.5,11282023_FAD185_M4_WT_dienc_O3on_01,760.7 -> 599.5
2138,,24267.56169509888,,762.6,615.5,11282023_FAD185_M4_WT_dienc_O3on_01,762.6 -> 615.5
2139,,24336.121753692627,,764.6,617.5,11282023_FAD185_M4_WT_dienc_O3on_01,764.6 -> 617.5
2140,,25024.501804351807,,764.7,547.5,11282023_FAD185_M4_WT_dienc_O3on_01,764.7 -> 547.5
2141,,24208.32172012329,,770.7,623.6,11282023_FAD185_M4_WT_dienc_O3on_01,770.7 -> 623.6
2142,,24453.18172454834,,770.7,651.6,11282023_FAD185_M4_WT_dienc_O3on_01,770.7 -> 651.6
2143,,24541.8017578125,,772.6,583.4,11282023_FAD185_M4_WT_dienc_O3on_01,772.6 -> 583.4
2144,,24249.201751708984,,772.6,597.5,11282023_FAD185_M4_WT_dienc_O3on_01,772.6 -> 597.5
2145,,24109.121726989742,,772.6,625.5,11282023_FAD185_M4_WT_dienc_O3on_01,772.6 -> 625.5
2146,,24462.14172363281,,772.7,583.5,11282023_FAD185_M4_WT_dienc_O3on_01,772.7 -> 583.5
2147,,24227.98176574707,,774.6,599.5,11282023_FAD185_M4_WT_dienc_O3on_01,774.6 -> 599.5
2148,,24567.141746521,,774.6,627.5,11282023_FAD185_M4_WT_dienc_O3on_01,774.6 -> 627.5
2149,TAG,25516.20181274414,[TG(45:4)]_FA16:1,774.7,503.4,11282023_FAD185_M4_WT_dienc_O3on_01,774.7 -> 503.4
2150,,24292.46172332764,,776.6,601.5,11282023_FAD185_M4_WT_dienc_O3on_01,776.6 -> 601.5
2151,,24300.561798095703,,776.6,629.5,11282023_FAD185_M4_WT_dienc_O3on_01,776.6 -> 629.5
2152,,24382.581798553467,,776.6,629.5,11282023_FAD185_M4_WT_dienc_O3on_01,776.6 -> 629.5
2153,TAG,25917.08182144165,[TG(45:3)]_FA16:1,776.7,505.4,11282023_FAD185_M4_WT_dienc_O3on_01,776.7 -> 505.4
2154,,24274.08172988892,,778.6,603.5,11282023_FAD185_M4_WT_dienc_O3on_01,778.6 -> 603.5
2155,,24322.3017578125,,778.6,631.5,11282023_FAD185_M4_WT_dienc_O3on_01,778.6 -> 631.5
2156,,24415.961765289307,,780.7,605.5,11282023_FAD185_M4_WT_dienc_O3on_01,780.7 -> 605.5
2157,,24219.341732025143,,780.7,633.6,11282023_FAD185_M4_WT_dienc_O3on_01,780.7 -> 633.6
2158,,25063.66178512573,,782.6,607.5,11282023_FAD185_M4_WT_dienc_O3on_01,782.6 -> 607.5
2159,,24482.72172164917,,784.7,567.5,11282023_FAD185_M4_WT_dienc_O3on_01,784.7 -> 567.5
2160,,24224.041706085205,,784.7,637.6,11282023_FAD185_M4_WT_dienc_O3on_01,784.7 -> 637.6
2161,,24223.501792907715,,786.7,571.5,11282023_FAD185_M4_WT_dienc_O3on_01,786.7 -> 571.5
2162,,24645.661750793457,,786.7,597.5,11282023_FAD185_M4_WT_dienc_O3on_01,786.7 -> 597.5
2163,,35974.202518463135,,788.7,599.5,11282023_FAD185_M4_WT_dienc_O3on_01,788.7 -> 599.5
2164,,34616.76250457764,,788.7,599.5,11282023_FAD185_M4_WT_dienc_O3on_01,788.7 -> 599.5
2165,,24135.62172317505,,790.6,615.5,11282023_FAD185_M4_WT_dienc_O3on_01,790.6 -> 615.5
2166,,77874.66512298584,,790.7,601.5,11282023_FAD185_M4_WT_dienc_O3on_01,790.7 -> 601.5
2167,,24293.221755981445,,790.7,629.5,11282023_FAD185_M4_WT_dienc_O3on_01,790.7 -> 629.5
2168,,24310.881717681885,,792.6,617.5,11282023_FAD185_M4_WT_dienc_O3on_01,792.6 -> 617.5
2169,,121515.22931671144,,792.7,603.5,11282023_FAD185_M4_WT_dienc_O3on_01,792.7 -> 603.5
2170,,47974.62339401245,,794.7,605.5,11282023_FAD185_M4_WT_dienc_O3on_01,794.7 -> 605.5
2171,,27456.24195098877,,796.7,607.5,11282023_FAD185_M4_WT_dienc_O3on_01,796.7 -> 607.5
2172,,24194.72178268433,,798.7,623.6,11282023_FAD185_M4_WT_dienc_O3on_01,798.7 -> 623.6
2173,,24290.60174942017,,798.7,651.6,11282023_FAD185_M4_WT_dienc_O3on_01,798.7 -> 651.6
2174,,24234.32175064087,,798.7,651.6,11282023_FAD185_M4_WT_dienc_O3on_01,798.7 -> 651.6
2175,,24236.701732635494,,798.8,637.6,11282023_FAD185_M4_WT_dienc_O3on_01,798.8 -> 637.6
2176,,24381.58176803589,,800.6,625.5,11282023_FAD185_M4_WT_dienc_O3on_01,800.6 -> 625.5
2177,,24112.94174194336,,800.6,653.5,11282023_FAD185_M4_WT_dienc_O3on_01,800.6 -> 653.5
2178,,24195.26178741455,,800.7,583.5,11282023_FAD185_M4_WT_dienc_O3on_01,800.7 -> 583.5
2179,,24222.34171676636,,802.6,627.5,11282023_FAD185_M4_WT_dienc_O3on_01,802.6 -> 627.5
2180,,24307.6417388916,,802.6,655.5,11282023_FAD185_M4_WT_dienc_O3on_01,802.6 -> 655.5
2181,,24140.36172485352,,804.6,629.5,11282023_FAD185_M4_WT_dienc_O3on_01,804.6 -> 629.5
2182,,24585.361785888672,,804.7,615.5,11282023_FAD185_M4_WT_dienc_O3on_01,804.7 -> 615.5
2183,,24158.40173339844,,804.7,657.6,11282023_FAD185_M4_WT_dienc_O3on_01,804.7 -> 657.6
2184,,24178.00177001953,,806.6,631.5,11282023_FAD185_M4_WT_dienc_O3on_01,806.6 -> 631.5
2185,,24569.50178527832,,806.7,617.5,11282023_FAD185_M4_WT_dienc_O3on_01,806.7 -> 617.5
2186,,24244.46176147461,,808.7,633.6,11282023_FAD185_M4_WT_dienc_O3on_01,808.7 -> 633.6
2187,,24307.80176544189,,812.8,623.6,11282023_FAD185_M4_WT_dienc_O3on_01,812.8 -> 623.6
2188,,24207.681747436523,,812.8,651.6,11282023_FAD185_M4_WT_dienc_O3on_01,812.8 -> 651.6
2189,,24399.861728668213,,814.7,597.5,11282023_FAD185_M4_WT_dienc_O3on_01,814.7 -> 597.5
2190,,25055.36181640625,,814.7,625.5,11282023_FAD185_M4_WT_dienc_O3on_01,814.7 -> 625.5
2191,,25339.341804504395,,816.7,599.5,11282023_FAD185_M4_WT_dienc_O3on_01,816.7 -> 599.5
2192,,24780.86176300049,,816.7,627.5,11282023_FAD185_M4_WT_dienc_O3on_01,816.7 -> 627.5
2193,,28814.321933746334,,818.7,601.5,11282023_FAD185_M4_WT_dienc_O3on_01,818.7 -> 601.5
2194,,25543.521842956543,,818.7,629.5,11282023_FAD185_M4_WT_dienc_O3on_01,818.7 -> 629.5
2195,,25039.12180328369,,818.7,629.5,11282023_FAD185_M4_WT_dienc_O3on_01,818.7 -> 629.5
2196,,26664.06188964844,,820.7,603.5,11282023_FAD185_M4_WT_dienc_O3on_01,820.7 -> 603.5
2197,,24544.481746673584,,820.7,631.5,11282023_FAD185_M4_WT_dienc_O3on_01,820.7 -> 631.5
2198,,24769.081775665283,,822.7,605.5,11282023_FAD185_M4_WT_dienc_O3on_01,822.7 -> 605.5
2199,,24912.5217666626,,822.8,633.6,11282023_FAD185_M4_WT_dienc_O3on_01,822.8 -> 633.6
2200,,24608.401748657227,,824.7,607.5,11282023_FAD185_M4_WT_dienc_O3on_01,824.7 -> 607.5
2201,,24245.041721343998,,826.7,651.6,11282023_FAD185_M4_WT_dienc_O3on_01,826.7 -> 651.6
2202,,24267.90172958374,,826.8,637.6,11282023_FAD185_M4_WT_dienc_O3on_01,826.8 -> 637.6
2203,,24138.901763916016,,828.6,653.5,11282023_FAD185_M4_WT_dienc_O3on_01,828.6 -> 653.5
2204,,24158.441719055176,,830.6,655.5,11282023_FAD185_M4_WT_dienc_O3on_01,830.6 -> 655.5
2205,,24239.98175811768,,832.7,615.5,11282023_FAD185_M4_WT_dienc_O3on_01,832.7 -> 615.5
2206,,24241.701663970947,,832.7,657.6,11282023_FAD185_M4_WT_dienc_O3on_01,832.7 -> 657.6
2207,,24211.56170654297,,834.7,617.5,11282023_FAD185_M4_WT_dienc_O3on_01,834.7 -> 617.5
2208,,24304.841762542725,,840.8,623.6,11282023_FAD185_M4_WT_dienc_O3on_01,840.8 -> 623.6
2209,,24201.66174697876,,840.8,651.6,11282023_FAD185_M4_WT_dienc_O3on_01,840.8 -> 651.6
2210,,24222.641757965088,,840.8,651.6,11282023_FAD185_M4_WT_dienc_O3on_01,840.8 -> 651.6
2211,,24160.241771698,,842.7,625.5,11282023_FAD185_M4_WT_dienc_O3on_01,842.7 -> 625.5
2212,,24168.20175933838,,842.7,653.5,11282023_FAD185_M4_WT_dienc_O3on_01,842.7 -> 653.5
2213,,24198.42172241211,,844.7,627.5,11282023_FAD185_M4_WT_dienc_O3on_01,844.7 -> 627.5
2214,,24217.56172561645,,844.7,655.5,11282023_FAD185_M4_WT_dienc_O3on_01,844.7 -> 655.5
2215,,24223.30176544189,,846.7,629.5,11282023_FAD185_M4_WT_dienc_O3on_01,846.7 -> 629.5
2216,TAG,74519.14530944824,[TG(50:3)]_FA18:1,846.8,547.5,11282023_FAD185_M4_WT_dienc_O3on_01,846.8 -> 547.5
2217,,24147.40173339844,,846.8,657.6,11282023_FAD185_M4_WT_dienc_O3on_01,846.8 -> 657.6
2218,,24438.62174987793,,848.7,631.5,11282023_FAD185_M4_WT_dienc_O3on_01,848.7 -> 631.5
2219,,24204.821712493896,,850.8,633.6,11282023_FAD185_M4_WT_dienc_O3on_01,850.8 -> 633.6
2220,TAG,35714.3624420166,[TG(51:6)]_FA16:1,854.7,583.4,11282023_FAD185_M4_WT_dienc_O3on_01,854.7 -> 583.4
2221,TAG,24419.601802825928,"[TG(52:7),TG(51:0)]_FA18:1",866.8,567.5,11282023_FAD185_M4_WT_dienc_O3on_01,866.8 -> 567.5
2222,TAG,24842.12173843384,[TG(52:6)]_FA18:2,868.8,571.5,11282023_FAD185_M4_WT_dienc_O3on_01,868.8 -> 571.5
2223,,24236.701736450195,,868.8,651.6,11282023_FAD185_M4_WT_dienc_O3on_01,868.8 -> 651.6
2224,,24128.841724395752,,870.7,653.5,11282023_FAD185_M4_WT_dienc_O3on_01,870.7 -> 653.5
2225,TAG,28863.74210739136,[TG(52:5)]_FA16:1,870.8,599.5,11282023_FAD185_M4_WT_dienc_O3on_01,870.8 -> 599.5
2226,,24163.781730651852,,872.7,655.5,11282023_FAD185_M4_WT_dienc_O3on_01,872.7 -> 655.5
2227,,24137.241764068604,,874.8,657.6,11282023_FAD185_M4_WT_dienc_O3on_01,874.8 -> 657.6
2228,TAG,24229.881759643555,[TG(53:6)]_FA18:1,882.8,583.5,11282023_FAD185_M4_WT_dienc_O3on_01,882.8 -> 583.5
2229,TAG,25414.24186325073,[TG(54:6)]_FA18:1,896.8,597.5,11282023_FAD185_M4_WT_dienc_O3on_01,896.8 -> 597.5
2230,TAG,63560.704624176025,[TG(54:5)]_FA18:1,898.8,599.5,11282023_FAD185_M4_WT_dienc_O3on_01,898.8 -> 599.5
2231,TAG,174811.15048980713,"[TG(55:11),TG(54:4)]_FA18:1",900.8,601.5,11282023_FAD185_M4_WT_dienc_O3on_01,900.8 -> 601.5
2232,TAG,24189.30173110962,"[TG(55:11),TG(54:4)]_FA16:1",900.8,629.5,11282023_FAD185_M4_WT_dienc_O3on_01,900.8 -> 629.5
2233,TAG,343889.38471221924,"[TG(55:10),TG(54:3)]_FA18:1",902.8,603.5,11282023_FAD185_M4_WT_dienc_O3on_01,902.8 -> 603.5
2234,TAG,94627.76698303224,"[TG(55:9),TG(54:2)]_FA18:1",904.8,605.5,11282023_FAD185_M4_WT_dienc_O3on_01,904.8 -> 605.5
2235,TAG,29587.962070465088,"[TG(55:8),TG(54:1)]_FA18:1",906.8,607.5,11282023_FAD185_M4_WT_dienc_O3on_01,906.8 -> 607.5
2236,TAG,24249.941745758057,"[TG(55:7),TG(54:0)]_FA16:1",908.9,637.6,11282023_FAD185_M4_WT_dienc_O3on_01,908.9 -> 637.6
2237,TAG,24717.16186141968,"[TG(56:11),TG(55:4)]_FA18:1",914.8,615.5,11282023_FAD185_M4_WT_dienc_O3on_01,914.8 -> 615.5
2238,TAG,25351.661792755127,"[TG(56:10),TG(55:3)]_FA18:1",916.8,617.5,11282023_FAD185_M4_WT_dienc_O3on_01,916.8 -> 617.5
2239,TAG,24517.74175643921,"[TG(56:7),TG(55:0)]_FA18:1",922.9,623.6,11282023_FAD185_M4_WT_dienc_O3on_01,922.9 -> 623.6
2240,TAG,24145.82172775269,"[TG(56:7),TG(55:0)]_FA16:1",922.9,651.6,11282023_FAD185_M4_WT_dienc_O3on_01,922.9 -> 651.6
2241,TAG,24662.62176513672,[TG(56:6)]_FA18:1,924.8,625.5,11282023_FAD185_M4_WT_dienc_O3on_01,924.8 -> 625.5
2242,TAG,26593.54192352295,"[TG(57:12),TG(56:5)]_FA18:1",926.8,627.5,11282023_FAD185_M4_WT_dienc_O3on_01,926.8 -> 627.5
2243,TAG,26633.381908416748,"[TG(57:11),TG(56:4)]_FA18:1",928.8,629.5,11282023_FAD185_M4_WT_dienc_O3on_01,928.8 -> 629.5
2244,TAG,24712.361824035645,"[TG(57:10),TG(56:3)]_FA18:1",930.6,631.5,11282023_FAD185_M4_WT_dienc_O3on_01,930.6 -> 631.5
2245,TAG,27802.88204574585,"[TG(57:9),TG(56:2)]_FA18:1",932.9,633.6,11282023_FAD185_M4_WT_dienc_O3on_01,932.9 -> 633.6
2246,TAG,24280.321769714355,"[TG(58:7),TG(57:0)]_FA18:1",950.9,651.6,11282023_FAD185_M4_WT_dienc_O3on_01,950.9 -> 651.6
2247,TAG,24366.02167892456,"[TG(59:13),TG(58:6)]_FA18:1",952.8,653.5,11282023_FAD185_M4_WT_dienc_O3on_01,952.8 -> 653.5
2248,TAG,24250.42174911499,"[TG(59:12),TG(58:5)]_FA18:1",954.8,655.5,11282023_FAD185_M4_WT_dienc_O3on_01,954.8 -> 655.5
2249,TAG,24672.861755371094,"[TG(59:11),TG(58:4)]_FA18:1",956.9,657.6,11282023_FAD185_M4_WT_dienc_O3on_01,956.9 -> 657.6
2250,,25000.201835632324,,584.4,437.3,11282023_FAD185_M4_WT_hippo_O3on_01,584.4 -> 437.3
2251,,24249.72172164917,,612.4,437.3,11282023_FAD185_M4_WT_hippo_O3on_01,612.4 -> 437.3
2252,,24471.381729125977,,622.5,503.4,11282023_FAD185_M4_WT_hippo_O3on_01,622.5 -> 503.4
2253,,24807.66177368164,,624.5,505.4,11282023_FAD185_M4_WT_hippo_O3on_01,624.5 -> 505.4
2254,,24805.84171295166,,626.5,437.3,11282023_FAD185_M4_WT_hippo_O3on_01,626.5 -> 437.3
2255,,24363.18176651001,,650.5,503.4,11282023_FAD185_M4_WT_hippo_O3on_01,650.5 -> 503.4
2256,,24340.901775360107,,652.5,505.4,11282023_FAD185_M4_WT_hippo_O3on_01,652.5 -> 505.4
2257,,24743.84178161621,,654.5,437.3,11282023_FAD185_M4_WT_hippo_O3on_01,654.5 -> 437.3
2258,,24298.48173522949,,664.6,503.4,11282023_FAD185_M4_WT_hippo_O3on_01,664.6 -> 503.4
2259,,24363.22173309326,,666.6,505.4,11282023_FAD185_M4_WT_hippo_O3on_01,666.6 -> 505.4
2260,,24314.28178024292,,692.6,503.4,11282023_FAD185_M4_WT_hippo_O3on_01,692.6 -> 503.4
2261,,24691.101734161377,,694.6,505.4,11282023_FAD185_M4_WT_hippo_O3on_01,694.6 -> 505.4
2262,,24812.16176223755,,694.6,547.5,11282023_FAD185_M4_WT_hippo_O3on_01,694.6 -> 547.5
2263,,24388.86170578003,,702.5,583.4,11282023_FAD185_M4_WT_hippo_O3on_01,702.5 -> 583.4
2264,,24269.88167572021,,714.6,567.5,11282023_FAD185_M4_WT_hippo_O3on_01,714.6 -> 567.5
2265,,24184.141735076904,,716.6,571.5,11282023_FAD185_M4_WT_hippo_O3on_01,716.6 -> 571.5
2266,,24365.141757965088,,718.6,599.5,11282023_FAD185_M4_WT_hippo_O3on_01,718.6 -> 599.5
2267,,25178.76181793213,,722.7,547.5,11282023_FAD185_M4_WT_hippo_O3on_01,722.7 -> 547.5
2268,,24740.36177825928,,730.5,583.4,11282023_FAD185_M4_WT_hippo_O3on_01,730.5 -> 583.4
2269,,24772.721752166748,,730.6,583.5,11282023_FAD185_M4_WT_hippo_O3on_01,730.6 -> 583.5
2270,TAG | DAG,27821.661979675293,"[TG(42:2)]_FA18:1 | DG(44:9),DG(43:2)_C18:1",736.6,437.3,11282023_FAD185_M4_WT_hippo_O3on_01,736.6 -> 437.3
2271,,72709.70529556274,,736.7,547.5,11282023_FAD185_M4_WT_hippo_O3on_01,736.7 -> 547.5
2272,,24158.481731414795,,742.6,567.5,11282023_FAD185_M4_WT_hippo_O3on_01,742.6 -> 567.5
